DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobLevel,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,WorkLifeBalance,YearsAtCompany,AnnualSalary,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
202,2,2,3,0,4,0,11,3,1,2,26,68640,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
676,1,3,3,0,2,1,15,1,1,3,9,72800,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1252,23,2,3,1,1,1,24,3,1,3,10,168480,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
286,2,4,4,1,5,0,12,4,0,3,31,64480,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1258,1,4,4,0,1,1,13,3,0,3,2,83200,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
932,1,2,4,0,2,0,13,4,1,3,4,89440,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
890,2,4,3,1,1,1,17,4,0,2,2,95680,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1041,13,3,3,1,1,1,13,2,1,3,5,74880,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
859,4,3,3,0,2,1,12,3,1,3,14,203840,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
720,16,4,1,1,2,1,14,4,0,3,1,106080,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
946,2,3,3,0,2,0,24,2,0,2,0,108160,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
252,2,3,2,0,1,1,14,4,0,3,1,197600,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
933,29,3,2,1,2,1,13,4,1,2,9,203840,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
471,12,3,1,1,2,1,15,3,1,2,4,93600,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
702,16,4,3,0,1,1,16,3,0,3,5,208000,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1184,11,3,3,0,3,1,18,1,2,4,9,89440,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
436,2,1,3,1,2,1,16,3,0,2,9,76960,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
589,14,2,2,1,4,1,24,3,1,3,4,195520,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
269,5,1,3,1,3,0,16,2,1,3,9,87360,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
950,7,3,3,1,3,1,21,2,0,4,8,122720,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
760,2,4,2,0,2,0,20,1,0,3,8,168480,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
829,3,2,3,1,1,1,19,3,1,1,3,183040,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
887,5,2,3,0,1,0,14,1,1,3,8,183040,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
443,3,3,4,1,1,1,11,3,3,2,0,104000,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1318,26,4,1,0,4,1,14,3,1,2,20,137280,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
625,4,3,4,1,2,1,12,4,0,2,5,104000,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
180,2,1,1,1,1,1,13,3,0,2,4,135200,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
586,1,3,1,1,2,1,22,1,1,3,9,99840,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1343,27,1,3,0,1,1,11,4,0,2,6,110240,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
928,1,2,2,1,2,0,14,4,1,2,18,116480,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
117,13,4,2,1,2,1,11,3,1,2,5,151840,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1012,5,4,2,1,1,1,12,2,1,2,5,156000,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
661,7,2,1,0,3,0,18,4,1,3,5,162240,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
930,9,3,4,1,3,0,12,3,1,3,5,153920,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
638,8,2,3,0,2,1,12,3,1,2,5,189280,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
890,25,4,3,0,4,1,22,3,0,3,9,168480,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
342,16,4,4,1,2,1,19,4,2,3,1,137280,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1169,8,2,2,1,1,1,13,4,1,3,5,131040,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1230,1,2,4,1,2,1,22,1,2,1,2,68640,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
986,8,4,1,1,1,0,24,3,1,2,3,128960,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1271,2,1,2,1,1,0,14,4,0,3,2,72800,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1278,8,3,1,1,1,1,21,3,0,3,5,160160,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
141,3,1,3,1,2,0,18,4,0,3,5,203840,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
607,9,3,4,0,3,0,20,2,1,3,17,137280,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
130,25,4,4,0,1,0,19,1,1,2,10,199680,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
300,1,3,4,1,1,1,12,2,1,3,3,126880,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
583,4,1,3,1,2,1,12,1,0,4,5,180960,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1418,1,3,3,0,1,1,16,2,1,3,4,74880,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1269,4,1,1,1,1,1,17,4,0,2,5,95680,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
379,5,2,2,1,2,1,14,4,1,3,10,99840,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
395,9,3,2,1,1,1,19,4,1,3,2,203840,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1265,3,3,3,0,2,0,13,2,1,2,5,197600,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1222,11,4,4,1,1,0,19,2,1,3,6,99840,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
341,1,3,2,0,1,0,19,3,3,3,3,99840,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
868,8,3,1,1,4,1,14,3,1,3,2,151840,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
672,25,3,4,1,3,1,16,1,0,3,13,162240,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1231,21,2,3,0,1,1,15,2,1,3,5,112320,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
102,23,4,4,0,4,1,18,3,0,3,12,149760,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
422,1,3,4,0,2,1,13,2,1,2,5,68640,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
249,2,2,3,0,2,0,22,1,1,3,7,72800,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1252,19,2,1,1,3,0,13,4,0,3,10,66560,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
881,2,4,1,1,4,1,11,4,1,3,31,203840,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1383,2,3,4,0,2,1,11,3,2,3,5,87360,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1075,3,2,4,1,1,0,11,3,1,4,4,118560,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
374,25,4,1,1,1,0,24,3,0,1,1,180960,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1086,7,1,1,0,1,1,14,3,3,3,4,128960,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
661,9,2,2,1,1,0,13,4,0,3,8,126880,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
821,5,4,1,1,2,1,14,2,0,3,4,203840,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
781,2,1,4,1,1,0,14,4,1,2,1,118560,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
177,8,3,1,0,2,1,21,3,1,4,1,114400,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
500,2,3,3,0,1,1,13,4,0,2,2,101920,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1427,18,1,4,0,1,1,19,1,0,2,1,135200,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1425,14,1,3,1,2,0,17,1,1,2,16,141440,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1454,2,4,4,0,1,0,18,1,0,2,3,135200,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
617,3,1,2,0,2,0,19,1,1,4,3,70720,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1085,2,4,2,0,1,0,13,3,1,2,7,118560,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
995,9,3,3,0,1,1,18,2,1,3,2,160160,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1122,6,3,4,1,1,0,21,4,0,1,2,145600,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
618,4,3,2,0,1,1,19,3,0,3,1,158080,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
546,10,3,2,1,1,1,14,2,2,3,1,172640,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
462,14,2,3,0,2,1,17,1,0,3,5,141440,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1198,1,4,3,1,1,0,11,2,0,3,3,208000,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1272,5,3,3,0,3,0,13,4,1,3,6,76960,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
154,7,4,2,1,1,1,15,2,0,4,7,85280,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1137,21,1,4,0,2,0,25,4,1,1,10,106080,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
527,8,2,1,0,3,1,11,3,1,2,26,106080,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1469,20,4,4,1,1,1,17,1,2,2,0,106080,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1188,20,2,4,0,2,1,13,4,1,2,9,93600,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
188,7,4,2,1,1,1,18,3,0,3,6,135200,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1333,1,3,4,0,3,1,13,2,1,3,15,166400,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1184,1,3,3,0,1,1,20,3,0,3,3,145600,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
867,19,2,3,1,1,0,18,3,3,3,1,74880,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
658,10,4,1,1,3,1,12,2,1,2,1,139360,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1283,1,3,3,1,2,1,12,2,0,3,7,108160,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
263,6,3,4,1,1,0,13,3,0,3,18,122720,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
938,2,4,3,1,1,1,21,3,0,3,11,164320,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
419,21,3,4,1,1,0,13,2,0,4,1,76960,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
129,4,3,1,1,1,1,19,2,0,3,1,174720,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
616,12,3,4,0,2,0,11,3,2,1,9,85280,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1469,9,4,4,1,1,0,14,4,1,3,1,72800,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
498,3,4,3,0,2,1,12,3,1,4,8,193440,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
530,3,1,3,1,3,0,11,1,1,3,16,106080,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1069,1,3,2,0,2,1,14,1,0,3,5,87360,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
625,1,4,1,1,3,1,11,3,0,1,14,95680,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
805,4,2,3,1,2,1,12,2,0,2,9,118560,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1404,20,3,3,0,1,1,15,2,1,3,3,174720,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1219,18,3,3,0,2,1,16,2,0,3,5,178880,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1053,1,2,4,1,4,1,15,2,1,2,9,145600,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
289,2,3,4,1,1,1,24,1,0,3,1,106080,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1376,2,2,3,1,4,1,13,3,1,4,17,93600,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
231,8,2,3,1,3,1,11,1,1,4,8,128960,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
152,10,3,3,0,2,0,13,2,0,3,5,176800,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
882,3,4,4,1,3,1,13,2,1,3,10,191360,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
903,2,5,1,1,3,1,18,4,0,3,8,85280,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1479,24,3,2,0,4,0,16,4,0,2,1,208000,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1379,16,4,3,1,2,0,19,3,0,4,19,133120,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
